Tanggal,Beras Premium,Beras Medium,Beras SPHP,Jagung Tk Peternak,Kedelai Biji Kering (Impor),Bawang Merah,Bawang Putih Bonggol,Cabai Merah Keriting,Cabai Merah Besar,Daging Sapi Murni,Cabai Rawit Merah,Daging Ayam Ras,Telur Ayam Ras,Gula Konsumsi,Minyak Goreng Kemasan,Minyak Goreng Curah,Tepung Terigu (Curah),Minyakita,Tepung Terigu Kemasan,Ikan Kembung,Ikan Tongkol,Ikan Bandeng,Garam Konsumsi,Daging Kerbau Beku (Impor),Daging Kerbau Segar (Lokal)
03/01/2024,14000,11950,0,6000,15000,31000,37000,51000,0,110000,58500,32500,26000,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
04/01/2024,14000,12450,0,6000,13935,28870,37495,47920,0,110000,51570,32250,25490,16875,14000,15245,10000,0,11000,35000,35000,33890,10000,0,0
05/01/2024,14000,11950,0,6000,15000,31500,37000,43500,0,110000,42500,32500,25000,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
06/01/2024,14000,11950,0,6000,15000,31500,36500,46000,0,110000,42500,32500,25500,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
07/01/2024,14000,11950,0,6000,15000,29000,37000,52500,0,110000,46500,32500,25500,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
08/01/2024,14000,11950,0,6000,15000,27500,37000,50000,0,110000,46500,32500,25500,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
09/01/2024,14000,11950,0,6000,15000,30000,36500,52500,0,110000,45000,32000,25000,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
10/01/2024,14000,11950,0,6500,15000,29000,35500,55000,0,110000,42500,32000,25000,16750,14000,15500,10000,0,12500,35000,35000,36000,10000,0,0
11/01/2024,14000,11950,0,6000,15000,29000,35500,55000,0,112500,35000,32000,25500,16750,14000,15500,10000,0,12500,30000,30000,36000,10000,0,0
12/01/2024,14000,11950,0,6000,15000,29000,35500,52500,0,112500,30000,32000,25500,16750,14000,15500,10000,0,12500,30000,30000,33500,10000,0,0
13/01/2024,14000,11950,0,6000,15000,29000,35500,52500,0,112500,35000,32000,25000,16750,14000,15500,10000,0,12500,30000,30000,33500,10000,0,0
14/01/2024,14000,11950,0,6500,15000,30000,36000,52500,0,112500,40000,32000,25000,16750,14000,15500,10000,0,12500,30000,30000,33500,10000,0,0
15/01/2024,14000,11950,0,6000,15000,27500,36000,50000,0,112500,40000,32000,25000,16750,14000,15500,10000,0,12500,30000,30000,33500,10000,0,0
16/01/2024,14000,11950,0,6000,15000,27000,36000,52500,0,110000,32500,32000,25000,16750,14000,15500,10000,0,12500,30000,30000,33500,10000,0,0
17/01/2024,14000,11600,0,6000,15667,26333,35333,55000,0,111667,33000,32000,25333,16667,14000,15333,10000,0,12667,30000,30000,34000,10000,0,0
18/01/2024,14000,10900,0,7000,17000,25000,36000,45000,0,110000,28000,32000,27500,16500,14000,16000,10000,0,13000,0,0,35000,10000,0,0
19/01/2024,14000,11950,0,6500,15000,26000,36500,47500,0,112500,29000,32000,25500,14750,14000,15500,10000,0,12500,30000,30000,33500,10000,0,0
20/01/2024,14000,11950,0,6500,15000,26000,36500,47500,0,112500,29000,32000,25500,16750,14000,15500,10000,0,12500,30000,30000,33500,10000,0,0
21/01/2024,14000,11950,0,6500,15000,27500,35000,50000,0,112500,34500,32500,26500,16500,14000,15500,10000,0,12500,30000,30000,33500,10000,0,0
22/01/2024,14000,11950,0,6500,15000,23500,37000,58500,0,112500,31000,32500,26500,16500,14000,15500,10000,0,12500,30000,30000,33500,10000,0,0
23/01/2024,14000,11950,0,6500,15000,22500,36000,59000,0,112500,29000,32500,26500,16500,14000,15500,10000,0,12500,30000,30000,31500,10000,0,0
24/01/2024,14000,11950,0,6500,15000,22500,36000,58500,0,112500,27000,32000,26500,16500,14000,15500,10000,0,12500,30000,30000,31500,10000,0,0
25/01/2024,14000,11950,0,6500,15000,25000,36000,58500,0,112500,27500,32000,26500,16500,14000,15500,10000,0,12500,30000,25000,31500,10000,0,0
26/01/2024,14000,11950,0,6500,15000,25000,36000,53500,0,112500,30000,32000,26000,16500,14000,15500,10000,0,12500,30000,25000,31500,10000,0,0
27/01/2024,14000,11950,0,6500,15000,25000,36000,51000,0,112500,30000,32000,26500,16500,14000,15500,10000,0,12500,30000,25000,31500,10000,0,0
28/01/2024,14000,11950,0,6500,15000,25000,35000,51000,0,112500,30000,32000,26500,16500,14000,15500,10000,0,12500,30000,25000,31500,10000,0,0
29/01/2024,14000,11950,0,6500,15000,22500,35000,48500,0,112500,29000,32000,26500,16500,14000,15500,10000,0,12500,30000,25000,31500,10000,0,0
30/01/2024,14000,11950,0,6500,15000,22500,35000,48500,0,112500,29000,32000,26500,16500,14000,15500,10000,0,12500,30000,25000,31500,10000,0,0
31/01/2024,14000,11950,0,6500,15000,22500,34500,53500,0,112500,30000,32000,26000,16500,14000,15500,10000,0,12500,30000,25000,31500,10000,0,0
01/02/2024,14000,11950,0,6500,15000,22500,34500,53500,0,112500,30000,32000,26000,16500,14000,15500,10000,0,12500,30000,25000,31500,10000,0,0
02/02/2024,14000,11950,0,6500,15000,22500,34500,47500,0,112500,28500,32000,26500,16500,14000,15500,10000,0,12500,30000,25000,31500,10000,0,0
03/02/2024,14000,11950,0,6500,15000,22500,33000,47500,0,112500,30000,32000,26500,16500,14000,15500,10000,0,12500,30000,25000,31500,10000,0,0
04/02/2024,14000,11950,0,6500,15000,22500,33000,52500,0,112500,30000,32000,26500,16500,14000,15500,10000,0,12500,30000,25000,31500,10000,0,0
05/02/2024,14000,11950,0,6500,15000,21000,34000,50000,0,112500,30000,32000,26500,16500,14000,15500,10000,0,12500,30000,25000,31500,10000,0,0
06/02/2024,14000,10900,0,7000,17000,22000,32000,50000,0,110000,30000,32000,27000,16500,14000,16000,10000,0,13000,0,0,35000,10000,0,0
07/02/2024,16000,12700,0,8000,15000,21000,36000,40000,0,112500,43500,32000,26500,16500,14000,15500,10000,0,12500,30000,25000,31500,10000,0,0
08/02/2024,16000,12700,0,9500,15000,22000,36000,52500,0,112500,38500,32500,26500,16500,14000,15500,10000,0,12500,30000,30000,31500,10000,0,0
09/02/2024,16000,12700,0,9500,15000,22000,36000,50000,0,112500,42500,32500,26500,16500,14000,15500,10000,0,12500,30000,30000,32000,10000,0,0
10/02/2024,16000,12700,0,9500,15000,22500,36500,52500,0,112500,42500,32500,26500,16500,14000,15500,10000,0,12500,30000,30000,32000,10000,0,0
11/02/2024,16500,12950,0,9500,15000,24000,36500,55000,0,112500,47500,32500,26500,16500,14000,15500,10000,0,12500,30000,30000,32000,10000,0,0
12/02/2024,17000,12950,0,10500,15000,24000,36000,57500,0,112500,48000,33000,26500,16500,14000,15500,10000,0,12500,30000,30000,32000,10000,0,0
13/02/2024,17000,12950,0,9500,15000,24000,36000,60000,0,112500,56000,33000,26500,16500,14000,15000,10000,0,12500,30000,30000,32000,10000,0,0
14/02/2024,17000,15000,0,12000,13000,22000,36000,55000,0,115000,55000,33000,26000,16500,14000,15000,10000,0,12000,30000,30000,28000,10000,0,0
15/02/2024,17000,12950,0,9500,15000,23500,35500,65000,0,112500,63500,33000,26500,16500,14000,15500,10000,0,12500,30000,30000,32000,10000,0,0
16/02/2024,17000,12950,0,9500,15000,24000,35500,66000,0,112500,70000,33000,26500,16500,14000,15500,10000,0,12500,30000,30000,34000,10000,0,0
17/02/2024,17000,12950,0,9500,15000,24000,35500,63500,0,112500,70000,33000,27500,16500,14000,15500,10000,0,12500,30000,30000,34000,10000,0,0
18/02/2024,17000,13200,0,9500,15000,22500,35500,61000,0,112500,72500,33000,28000,16500,14000,15500,10000,0,12500,30000,30000,34000,10000,0,0
19/02/2024,17200,13200,0,10500,15000,22500,35500,61000,0,117500,67500,33000,28000,16500,14000,16000,10000,0,12500,30000,30000,34000,10000,0,0
20/02/2024,17200,13200,0,10500,15000,22500,35500,63500,0,117500,62500,33000,28000,16500,14000,16000,10000,0,12500,30000,30000,34000,10000,0,0
21/02/2024,17200,13200,0,10500,15000,22500,35500,68500,0,117500,65000,33000,28000,16500,14000,16000,10000,0,12500,30000,30000,34000,10000,0,0
22/02/2024,17200,13200,0,10500,15000,24000,35500,76000,0,117500,67500,33000,28000,16500,14000,16000,10000,0,12500,30000,30000,34000,10000,0,0
23/02/2024,17200,13200,0,10500,15000,24000,35500,76000,0,117500,67500,33000,28500,16500,14000,16000,10000,0,12500,30000,20000,33000,10000,0,0
24/02/2024,17200,13200,0,10500,15000,22500,35500,73500,0,117500,51000,33000,29000,16500,14000,16000,10000,0,12500,30000,20000,33000,10000,0,0
25/02/2024,17200,13200,0,10500,15000,22500,35500,73500,0,117500,51000,33000,29000,16500,14000,16000,10000,0,12500,30000,25000,33000,10000,0,0
26/02/2024,17200,13200,0,10500,15000,21000,36000,77500,0,117500,56000,33000,28500,16500,14000,16000,10000,0,12500,30000,25000,33000,10000,0,0
27/02/2024,17200,13200,0,10500,15000,21000,36000,61000,0,117500,50000,33000,28500,16500,14000,16000,10000,0,12500,30000,28000,33000,10000,0,0
28/02/2024,17200,13200,0,10500,15000,21000,36000,61000,0,117500,50000,33000,28500,16500,14000,16000,10000,0,12500,30000,28000,33000,10000,0,0
29/02/2024,17200,13200,0,10500,15000,21000,36000,61000,0,117500,52500,33500,29000,16500,14000,16000,10000,0,12500,30000,28000,33000,10000,0,0
01/03/2024,17200,11950,0,10500,14250,21000,36000,61000,0,117500,51000,33500,29000,16500,14000,16000,10000,0,12500,30000,28000,33000,10000,0,0
02/03/2024,17200,11950,0,10500,14250,26000,36500,51000,0,117500,43500,34000,30000,16500,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
03/03/2024,17200,11950,0,10500,14250,23500,36500,52500,0,117500,46000,34000,30000,16500,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
04/03/2024,17000,11950,0,10500,14250,22500,36500,55000,0,117500,56000,34000,30000,16500,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
05/03/2024,17000,11950,0,10500,14250,23500,36500,55000,0,117500,56000,34000,30000,16500,14000,15000,10000,0,12500,30000,28000,34000,10000,0,0
06/03/2024,17000,11950,0,10500,14250,22500,36500,45000,0,117500,50000,35000,30000,16500,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
07/03/2024,17000,11950,0,10500,14250,22500,36500,45000,0,117500,57500,37500,30000,16500,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
08/03/2024,17000,11950,0,10500,14250,26000,37500,46000,0,117500,46000,37500,30000,16500,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
09/03/2024,17000,11950,0,10500,14250,26000,37500,48500,0,117500,36000,37500,30000,16500,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
10/03/2024,17000,11950,0,10500,14250,24500,36000,48500,0,117500,36000,36000,30000,16500,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
11/03/2024,17000,11950,0,10500,14250,25000,38500,43500,0,117500,37500,38000,30500,16750,14000,16000,10000,0,12500,30000,28000,33000,10000,0,0
12/03/2024,17000,11950,0,10500,14250,25000,38500,43500,0,117500,42500,38000,30500,16750,14000,16000,10000,0,12500,30000,28000,32000,10000,0,0
13/03/2024,17000,11950,0,10500,14250,25000,37500,48500,0,117500,42500,38000,30500,16750,14000,16000,10000,0,12500,30000,28000,32000,10000,0,0
14/03/2024,17000,11950,0,10500,14250,25000,37500,45000,0,117500,42500,38000,30500,16750,14000,16000,10000,0,12500,30000,28000,32000,10000,0,0
15/03/2024,17000,11950,0,10500,14250,27500,38000,46000,0,117500,27000,37000,30500,16750,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
16/03/2024,17000,11950,0,10500,14250,26000,38000,41000,0,117500,29500,37500,30500,16750,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
17/03/2024,17000,11950,0,10500,14250,23500,38000,42500,0,117500,27000,37000,30500,16750,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
18/03/2024,17000,11950,0,10500,14250,23500,38000,37500,0,117500,27500,35500,30500,16750,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
19/03/2024,17000,11950,0,10500,14250,23500,38000,40000,0,117500,27500,35500,30500,16750,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
20/03/2024,17000,11950,0,10500,14250,26000,39000,35000,0,117500,27500,35500,30500,16750,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
21/03/2024,17000,11950,0,10500,14250,26000,39000,37500,0,117500,27500,35500,30500,16750,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
22/03/2024,17000,11950,0,10500,14250,27000,39000,30000,0,117500,27500,37000,30500,16750,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
23/03/2024,17000,11950,0,10500,14250,30000,39000,27500,0,117500,27500,37000,30500,16750,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
24/03/2024,17000,11950,0,10500,14250,26000,39000,26500,0,117500,27500,37000,30500,16750,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
25/03/2024,17000,11950,0,10500,14250,26000,39000,32500,0,117500,31000,37000,30500,16750,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
26/03/2024,17000,11950,0,10500,14250,26000,39000,32500,0,117500,31000,37000,29500,16750,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
27/03/2024,17000,11950,0,10500,14250,26000,38000,34000,0,117500,31000,37000,29500,16750,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
28/03/2024,17000,11950,0,10500,14250,26000,38000,31500,0,117500,27500,37000,29500,16750,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
29/03/2024,17000,11950,0,10500,14250,26000,36500,27500,0,117500,22500,36000,28500,16750,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
30/03/2024,17000,11950,0,10500,14250,26000,36500,27500,0,117500,22500,36000,28500,16750,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
31/03/2024,17000,11950,0,10500,14250,23500,36500,32500,0,117500,25000,36000,28500,17000,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
01/04/2024,17000,11950,0,10500,14250,26000,37500,36500,0,117500,25000,36000,28500,17000,14000,15000,10000,0,12500,30000,28000,34000,10000,0,0
02/04/2024,17000,11950,0,10500,14250,26000,37500,36500,0,117500,25000,36000,28500,17000,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
03/04/2024,16500,11450,0,10500,14250,27000,36500,35500,0,117500,27500,35500,28500,17000,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
04/04/2024,16500,11450,0,10500,14250,27000,36500,35500,0,117500,27500,35500,28500,17000,14000,16000,10000,0,12500,30000,28000,34000,10000,0,0
05/04/2024,16500,11450,0,10500,14250,28500,36500,35500,0,117500,27500,35500,28500,17000,14000,16750,10000,0,12500,30000,28000,34000,10000,0,0
06/04/2024,16500,11450,0,10500,14250,42000,38000,32500,0,117500,26500,36000,28000,17000,14000,16750,10000,0,12500,30000,28000,34000,10000,0,0
07/04/2024,16500,11450,0,10500,14250,44500,38000,42500,0,117500,31500,36000,28000,17000,14000,16750,10000,0,12500,30000,28000,34000,10000,0,0
08/04/2024,16500,11450,0,10500,14250,43500,38000,45000,0,117500,36000,36000,28000,17000,14000,16750,10000,0,12500,30000,28000,34000,10000,0,0
09/04/2024,16500,11450,0,10500,14250,45000,39000,46500,0,117500,30000,37000,29000,17000,14000,16750,10000,0,12500,30000,28000,34000,10000,0,0
10/04/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/04/2024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12/04/2024,17000,10900,0,9000,17000,45000,39000,46500,0,120000,30000,38000,28000,17000,14000,16000,10000,0,13000,30000,30000,35000,10000,0,0
13/04/2024,16500,11450,0,9000,17000,47500,39000,46500,0,120000,30000,38000,28000,17000,14000,16000,10000,0,13000,30000,30000,35000,10000,0,0
14/04/2024,16000,10900,0,9000,17000,55000,42500,39000,0,120000,27500,38000,29000,17000,14000,16000,10000,0,13000,30000,30000,35000,10000,0,0
15/04/2024,16250,11450,0,10500,14250,45000,40500,36500,0,117500,20000,36500,28000,17000,14000,16750,10000,0,12500,30000,28000,34000,10000,0,0
16/04/2024,16250,11450,0,10500,14250,45000,40500,32500,0,117500,20000,37000,28000,17000,14000,16750,10000,0,12500,30000,28000,34000,10000,0,0
17/04/2024,16250,11450,0,10500,14250,45000,40500,34000,0,117500,20000,37000,28000,17000,14000,16750,10000,0,12500,30000,28000,34000,10000,0,0
18/04/2024,16250,11450,0,10500,14250,40000,40000,36000,0,117500,20000,37000,28000,17000,14000,16750,10000,0,12500,30000,28000,34000,10000,0,0
19/04/2024,16250,11450,0,10500,14250,42500,40500,40000,0,117500,30000,36000,28000,16750,14000,17250,10000,0,12500,30000,28000,35000,10000,0,0
20/04/2024,16250,11450,0,10500,14250,52500,39000,37500,0,117500,27500,36000,28000,16750,14000,17250,10000,0,12500,30000,28000,35000,10000,0,0
21/04/2024,16250,11450,0,10500,14250,51000,39000,37500,0,117500,25000,36000,28000,16750,14000,17250,10000,0,12500,30000,2800,35000,10000,0,0
22/04/2024,16250,11450,0,9750,14250,38500,42000,35000,0,112500,27500,36000,28000,16750,14000,17250,10000,0,12000,30000,28000,35000,10000,0,0
23/04/2024,16250,11450,0,9500,14250,42500,41000,32500,0,112500,27500,36000,28000,17000,14000,17500,10000,0,12500,30000,28000,30000,10000,0,0
24/04/2024,16250,11450,0,9500,14250,41500,41000,34000,0,112500,29000,36000,28000,17000,14000,17500,10000,0,12500,30000,28000,35000,10000,0,0
25/04/2024,16250,11450,0,9500,14250,45000,41000,37500,0,112500,29000,36000,27500,17000,14000,17500,18500,0,12500,30000,28000,35000,10000,0,0
26/04/2024,16250,11450,0,9500,14250,42500,38500,42500,0,112500,27500,34500,27500,17000,14000,17500,10000,0,12500,30000,28000,35000,10000,0,0
27/04/2024,16500,10900,0,7000,17000,50000,35000,40000,0,110000,25000,33000,27000,16500,14000,17000,10000,0,13000,0,0,40000,10000,0,0
28/04/2024,16250,11450,0,9500,14500,42500,40000,42500,0,112500,25000,34500,27500,17000,14000,17500,10000,0,12500,30000,28000,35000,10000,0,0
29/04/2024,16250,11450,0,9500,14500,47500,41000,46500,0,112500,24000,34500,27500,17000,14000,17500,10000,0,12500,30000,28000,35000,10000,0,0
30/04/2024,16250,11450,0,9500,14500,47500,41000,44000,0,112500,21500,34500,27500,17000,14000,17500,10000,0,12500,30000,28000,35000,10000,0,0
01/05/2024,16250,11450,0,9500,14500,46500,42000,44000,0,112500,23500,34500,27500,17000,14000,17500,10000,0,12500,30000,28000,35000,10000,0,0
02/05/2024,16250,11450,0,9500,14500,43500,41000,42500,0,112500,25000,34500,27500,17000,14000,17500,10000,0,12500,30000,28000,35000,10000,0,0
03/05/2024,16250,11450,0,0,0,46500,41000,41000,0,112500,20000,35500,27500,17375,14000,17500,10000,0,12500,30000,28000,33000,10000,0,0
04/05/2024,16250,11450,0,0,0,46500,41000,41000,0,112500,20000,35000,27500,17375,14000,17500,10000,0,12500,30000,28000,33000,10000,0,0
05/05/2024,16000,12000,0,0,0,47000,42000,40000,0,115000,20000,35000,28000,17000,14000,17000,10000,0,12000,30000,28000,30000,10000,0,0
06/05/2024,16250,11450,0,0,0,44000,41000,37500,0,112500,17500,35000,29000,17125,14000,17000,10000,0,12500,30000,28000,33000,10000,0,0
07/05/2024,16250,11450,0,0,0,43500,41000,37500,0,112500,20000,35000,29000,17125,14000,17000,10000,0,12500,30000,28000,33000,10000,0,0
08/05/2024,16250,11450,0,0,0,43500,41000,49000,0,112500,21000,35500,29000,17250,14000,17000,10000,0,12500,30000,28000,33000,10000,0,0
09/05/2024,16250,11450,0,0,0,49000,41500,41000,0,112500,20000,35500,29000,17250,14000,17000,10000,0,12500,30000,28000,33000,10000,0,0
10/05/2024,16250,11450,0,0,0,42500,41500,31000,0,112500,17500,35500,29000,17250,14000,17000,10000,0,12500,30000,28000,33000,10000,0,0
11/05/2024,16250,12000,0,0,0,41500,40000,32500,0,112500,18500,35500,29000,17250,14000,17000,10000,0,12500,30000,28000,33000,10000,0,0
12/05/2024,16250,12000,0,0,0,41500,40000,32500,0,112500,21000,35500,29000,17250,14000,17000,10000,0,12500,30000,28000,33000,10000,0,0
13/05/2024,16250,12000,0,0,0,43500,41500,37500,0,112500,21500,35500,29000,17250,14000,17000,10000,0,12500,30000,28000,33000,10000,0,0
14/05/2024,16250,12000,0,0,0,43500,40500,39000,0,112500,20000,35500,29000,17250,14000,17000,10000,0,12500,30000,28000,33000,10000,0,0
15/05/2024,16250,12000,0,0,0,45000,40500,33500,0,112500,21000,36000,29500,17250,14000,17000,10000,0,12500,30000,28000,33000,10000,0,0
16/05/2024,16250,12000,0,0,0,48500,40500,42500,0,117500,23500,36000,29500,17250,14000,17000,10000,0,12500,30000,28000,33000,10000,0,0
17/05/2024,16250,12000,0,0,0,48500,41500,38500,0,117500,22500,36000,29500,17250,14000,17000,10000,0,12500,30000,28000,35000,10000,0,0
18/05/2024,16250,12000,0,0,0,48500,41500,38500,0,117500,21500,36000,28500,17250,14000,17000,10000,0,12500,30000,28000,35000,10000,0,0
19/05/2024,16250,12000,0,0,0,48500,41500,38500,0,117500,21500,36000,28500,17250,14000,17000,10000,0,12500,30000,28000,35000,10000,0,0
20/05/2024,16250,12000,0,0,0,47500,39000,40000,0,117500,19000,36000,28500,17250,14000,17000,10000,0,12500,30000,28000,35000,10000,0,0
21/05/2024,16250,12000,0,0,0,47500,40000,41000,0,117500,22000,35500,28500,17250,14000,17000,10000,0,12500,30000,28000,35000,10000,0,0
22/05/2024,16250,12000,0,0,0,47500,40000,41000,0,117500,20000,35500,28500,17250,14000,17000,10000,0,12500,30000,28000,35000,10000,0,0
23/05/2024,16250,12000,0,0,0,47500,40000,41000,0,117500,19000,35500,28500,17250,15500,17000,10000,0,12500,30000,28000,35000,10000,0,0
24/05/2024,16250,12000,0,0,0,42500,40000,39500,0,117500,21000,35500,28500,17250,14000,17000,10000,0,12500,30000,28000,33000,10000,0,0
25/05/2024,16250,12000,0,0,0,37500,38500,36000,0,117500,22000,35500,28500,17250,14000,17000,10000,0,12500,30000,28000,33000,10000,0,0
